CREATION_DATE,OBJECT_ID,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE
2021-11-01T04:58:37,2002-046B,966.53.00,ROCKET BODY,LARGE,EX USSR,2002,PKMTR
2021-11-01T04:58:37,1999-057MP,706.12.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T06:46:11,2001-049MW,514.36.00,DEBRIS,SMALL,INDIA,2001,SRI
2021-10-26T15:16:10,2002-048A,1963.12.00,PAYLOAD,LARGE,STATI IN EST/ SUD AFRICA,2002,TTMTR
2021-10-31T22:26:11,1965-027BH,1277.02.00,DEBRIS,SMALL,STATI UNITI,1965,AFWTR
2021-11-01T04:58:37,2002-051A,35723.09.00,PAYLOAD,LARGE,EUTELSAT,2002,AFETR
2021-11-01T06:36:11,2002-051B,495.5,ROCKET BODY,LARGE,STATI UNITI,2002,AFETR
2021-11-01T04:58:37,2002-054A,643.39.00,PAYLOAD,MEDIUM,ALGERIA,2002,PKMTR
2021-11-01T06:46:11,2002-054B,671.25.00,PAYLOAD,LARGE,EX USSR,2002,PKMTR
2021-11-01T06:46:11,2002-054C,681.36.00,PAYLOAD,LARGE,GERMANIA,2002,PKMTR
2021-11-01T14:46:11,2002-055A,35770.39.00,PAYLOAD,LARGE,STATI UNITI,2002,AFETR
2021-11-01T06:26:11,1980-034E,841.16.00,DEBRIS,SMALL,EX USSR,1980,TTMTR
2021-10-30T04:55:04,1981-021R,910.27.00,DEBRIS,SMALL,EX USSR,1981,TTMTR
2021-10-29T04:47:37,1981-021S,906.16.00,DEBRIS,SMALL,EX USSR,1981,TTMTR
2021-10-25T02:11:01,1981-021T,909.18.00,DEBRIS,SMALL,EX USSR,1981,TTMTR
2021-10-31T18:07:15,1975-052LC,573.39.00,DEBRIS,SMALL,STATI UNITI,1975,AFWTR
2021-11-01T14:36:10,1977-065GE,630.6,DEBRIS,SMALL,STATI UNITI,1977,AFETR
2021-11-01T06:36:11,1975-052LD,929.52.00,DEBRIS,SMALL,STATI UNITI,1975,AFWTR
2021-11-01T04:58:37,1975-052LE,1045.01.00,DEBRIS,SMALL,STATI UNITI,1975,AFWTR
2021-10-30T18:17:17,1975-052LF,960.55.00,DEBRIS,SMALL,STATI UNITI,1975,AFWTR
2021-11-01T04:58:37,2001-049MY,623.06.00,DEBRIS,SMALL,INDIA,2001,SRI
2021-10-31T22:36:11,2001-049NA,592.13.00,DEBRIS,SMALL,INDIA,2001,SRI
2021-10-31T22:26:11,2001-049NB,505.04.00,DEBRIS,SMALL,INDIA,2001,SRI
2021-11-01T04:58:37,2001-049ND,601.22.00,DEBRIS,SMALL,INDIA,2001,SRI
2021-10-30T18:17:17,2001-049NE,469.53.00,DEBRIS,SMALL,INDIA,2001,SRI
2021-11-01T04:58:37,1988-040C,510.12.00,DEBRIS,LARGE,FRANCIA,1988,FRANCIAGUI
2021-10-31T18:07:15,1988-040D,458.27.00,DEBRIS,LARGE,FRANCIA,1988,FRANCIAGUI
2021-10-31T18:07:15,1988-040E,505.08.00,DEBRIS,LARGE,FRANCIA,1988,FRANCIAGUI
2021-11-01T04:58:37,1986-019VN,723.58.00,DEBRIS,SMALL,FRANCIA,1986,FRANCIAGUI
2021-11-01T06:36:11,2002-056A,803.05.00,PAYLOAD,LARGE,GIAPPONE,2002,TNSTA
2021-11-01T04:58:37,2002-056B,790.26.00,PAYLOAD,MEDIUM,AUSTRALIA,2002,TNSTA
2021-10-31T22:56:12,2002-056C,798.31.00,PAYLOAD,MEDIUM,GIAPPONE,2002,TNSTA
2021-11-01T06:36:11,2002-056D,792.53.00,PAYLOAD,MEDIUM,GIAPPONE,2002,TNSTA
2021-11-01T06:36:11,2002-056E,748.02.00,ROCKET BODY,LARGE,GIAPPONE,2002,TNSTA
2021-10-27T18:00:50,1989-006AC,895.21.00,DEBRIS,MEDIUM,FRANCIA,1989,FRANCIAGUI
2021-11-01T04:58:37,2002-057A,35782.18.00,PAYLOAD,LARGE,SEYCHELLES,2002,FRANCIAGUI
2021-11-01T04:58:37,2002-057B,313.41.00,ROCKET BODY,LARGE,FRANCIA,2002,FRANCIAGUI
2021-11-01T04:58:37,2002-058A,611.23.00,PAYLOAD,MEDIUM,GERMANIA,2002,TTMTR
2021-11-01T04:58:37,2002-058B,613.04.00,PAYLOAD,SMALL,ARGENTINA,2002,TTMTR
2021-11-01T04:58:37,2002-058C,603.22.00,PAYLOAD,SMALL,ARABIA SAUDITA,2002,TTMTR
2021-11-01T06:46:11,2002-058D,600.41.00,PAYLOAD,MEDIUM,ITALIA,2002,TTMTR
2021-11-01T06:26:11,2002-058E,608.49.00,PAYLOAD,LARGE,STATI UNITI,2002,TTMTR
2021-10-31T18:07:15,2002-058F,602.57.00,ROCKET BODY,LARGE,EX USSR,2002,TTMTR
2021-11-01T04:58:37,2002-058G,509.05.00,PAYLOAD,LARGE,EX USSR,2002,TTMTR
2021-11-01T06:46:11,2002-058H,601.12.00,PAYLOAD,SMALL,ARGENTINA,2002,TTMTR
2021-11-01T14:26:11,2002-060A,19135.52.00,PAYLOAD,LARGE,EX USSR,2002,TTMTR
2021-11-01T06:26:11,2002-060B,19118.53.00,PAYLOAD,LARGE,EX USSR,2002,TTMTR
2021-10-31T22:26:11,2002-060C,19113.13.00,PAYLOAD,LARGE,EX USSR,2002,TTMTR
2021-11-01T04:58:37,2002-060D,19099.06.00,ROCKET BODY,LARGE,EX USSR,2002,TTMTR
2021-11-01T14:26:11,1988-098H,932.34.00,DEBRIS,MEDIUM,FRANCIA,1988,FRANCIAGUI
2021-11-01T14:46:11,1988-098J,1388.13.00,DEBRIS,MEDIUM,FRANCIA,1988,FRANCIAGUI
2021-11-01T04:58:37,1987-068CK,906.03.00,DEBRIS,SMALL,EX USSR,1987,PKMTR
2021-10-31T18:07:15,1987-068CL,702.53.00,DEBRIS,SMALL,EX USSR,1987,PKMTR
2021-11-01T06:26:11,2002-062A,35858.41.00,PAYLOAD,LARGE,CANADA,2002,TTMTR
2021-11-01T04:58:37,2002-062B,7932.46.00,ROCKET BODY,LARGE,EX USSR,2002,TTMTR
2021-10-27T22:46:20,1984-069Y,884.29.00,DEBRIS,SMALL,EX USSR,1984,TTMTR
2021-11-01T04:58:37,1987-068CM,950.14.00,DEBRIS,SMALL,EX USSR,1987,PKMTR
2021-11-01T04:58:37,2003-001A,829.37.00,PAYLOAD,LARGE,STATI UNITI,2003,AFWTR
2021-11-01T04:58:37,2003-002B,540.33.00,PAYLOAD,MEDIUM,STATI UNITI,2003,AFWTR
2021-11-01T04:58:37,2002-062C,626.22.00,DEBRIS,LARGE,EX USSR,2002,TTMTR
2021-10-31T18:07:15,1984-081F,908.12.00,DEBRIS,MEDIUM,FRANCIA,1984,FRANCIAGUI
2021-10-31T22:26:11,1989-006AD,1020.03.00,DEBRIS,MEDIUM,FRANCIA,1989,FRANCIAGUI
2021-10-29T18:22:41,1989-006AE,403.41.00,DEBRIS,MEDIUM,FRANCIA,1989,FRANCIAGUI
2021-11-01T04:58:37,2003-004A,597.54.00,PAYLOAD,LARGE,STATI UNITI,2003,ERAS
2021-11-01T04:58:37,2003-004B,599.34.00,ROCKET BODY,LARGE,STATI UNITI,2003,ERAS
2021-11-01T14:56:11,2001-049NQ,589.32.00,DEBRIS,SMALL,INDIA,2001,SRI
2021-10-31T22:46:11,2001-049NS,639.03.00,DEBRIS,SMALL,INDIA,2001,SRI
2021-11-01T04:58:37,2001-049NU,535.52.00,DEBRIS,SMALL,INDIA,2001,SRI
2021-11-01T06:16:13,1971-024D,1333.55.00,DEBRIS,MEDIUM,CANADA,1971,AFWTR
2021-11-01T04:58:37,1989-062P,753.52.00,DEBRIS,MEDIUM,FRANCIA,1989,FRANCIAGUI
2021-11-01T06:46:11,1989-062Q,505.53.00,DEBRIS,MEDIUM,FRANCIA,1989,FRANCIAGUI
2021-10-31T18:07:15,1991-015M,371.37.00,DEBRIS,MEDIUM,FRANCIA,1991,FRANCIAGUI
2021-11-01T04:58:37,1991-015N,382.04.00,DEBRIS,MEDIUM,FRANCIA,1991,FRANCIAGUI
2021-11-01T04:58:37,2003-005A,19869.16.00,PAYLOAD,LARGE,STATI UNITI,2003,AFETR
2021-11-01T04:58:37,2003-005B,522.22.00,PAYLOAD,MEDIUM,STATI UNITI,2003,AFETR
2021-10-31T22:46:11,2003-005C,799.48.00,ROCKET BODY,LARGE,STATI UNITI,2003,AFETR
2021-11-01T04:58:37,1991-075E,478.12.00,DEBRIS,MEDIUM,FRANCIA,1991,FRANCIAGUI
2021-10-31T22:26:11,1991-075G,245.05.00,DEBRIS,LARGE,FRANCIA,1991,FRANCIAGUI
2021-10-31T18:07:15,1991-075J,568.47.00,DEBRIS,MEDIUM,FRANCIA,1991,FRANCIAGUI
2021-10-31T18:07:15,1999-057MQ,705.31.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-31T18:07:15,1999-057MR,689.28.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T04:58:37,1999-057MS,706.16.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T06:36:11,1994-029AEJ,578.31.00,DEBRIS,SMALL,STATI UNITI,1994,AFWTR
2021-11-01T06:46:11,2003-007A,36091.33.00,PAYLOAD,LARGE,INTELSAT,2003,FRANCIAGUI
2021-10-31T18:07:15,2003-007B,253.28.00,ROCKET BODY,LARGE,FRANCIA,2003,FRANCIAGUI
2021-10-31T23:06:11,1992-072M,422.33.00,DEBRIS,MEDIUM,FRANCIA,1992,FRANCIAGUI
2021-11-01T04:58:37,1999-057MT,718.17.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T04:58:37,1999-057MU,686.01.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T04:58:37,2001-056H,1021.38.00,DEBRIS,SMALL,EX USSR,2001,TTMTR
2021-11-01T04:58:37,2001-056J,1013.28.00,DEBRIS,SMALL,EX USSR,2001,TTMTR
2021-11-01T04:58:37,2003-008A,35785.53.00,PAYLOAD,LARGE,STATI UNITI,2003,AFETR
2021-11-01T06:56:12,2003-008B,223.54.00,ROCKET BODY,LARGE,STATI UNITI,2003,AFETR
2021-10-31T18:07:15,2003-008C,35458.03.00,ROCKET BODY,MEDIUM,STATI UNITI,2003,AFETR
2021-10-28T19:47:07,2003-010A,19545.54.00,PAYLOAD,LARGE,STATI UNITI,2003,AFETR
2021-11-01T06:16:13,2003-012A,35785.47.00,PAYLOAD,LARGE,STATI UNITI,2003,AFETR
2021-11-01T04:58:37,2003-013A,35891.34.00,PAYLOAD,LARGE,INDIA,2003,FRANCIAGUI
2021-11-01T04:58:37,2003-013B,35781.21.00,PAYLOAD,LARGE,INTELSAT,2003,FRANCIAGUI
2021-11-01T04:58:37,2003-013C,852.24.00,ROCKET BODY,LARGE,FRANCIA,2003,FRANCIAGUI
2021-11-01T04:58:37,2003-013D,874.04.00,DEBRIS,LARGE,FRANCIA,2003,FRANCIAGUI
2021-11-01T04:58:37,2003-014A,35789.17.00,PAYLOAD,LARGE,ASCENTION ISLAND,2003,AFETR
2021-11-01T04:58:37,1965-004E,708.25.00,DEBRIS,SMALL,STATI UNITI,1965,AFETR
2021-11-01T06:36:11,1965-082UT,673.17.00,DEBRIS,SMALL,STATI UNITI,1965,AFETR
2021-11-01T04:58:37,1965-108BC,1251.54.00,DEBRIS,MEDIUM,STATI UNITI,1965,AFETR
2021-10-24T17:20:17,1965-108BD,653.04.00,DEBRIS,SMALL,STATI UNITI,1965,AFETR
2021-11-01T06:16:13,1966-077AC,1234.21.00,DEBRIS,SMALL,STATI UNITI,1966,AFWTR
2021-10-30T18:17:17,1969-082LH,599.58.00,DEBRIS,SMALL,STATI UNITI,1969,AFWTR
2021-10-29T04:47:37,1975-004HS,742.56.00,DEBRIS,SMALL,STATI UNITI,1975,AFWTR
2021-10-28T19:47:07,1976-077FS,1492.02.00,DEBRIS,SMALL,STATI UNITI,1976,AFWTR
2021-10-31T18:07:15,1976-077FT,1452.07.00,DEBRIS,SMALL,STATI UNITI,1976,AFWTR
2021-10-29T18:22:41,1977-065GF,539.51.00,DEBRIS,SMALL,STATI UNITI,1977,AFETR
2021-10-31T18:07:15,1978-087C,272.41.00,DEBRIS,SMALL,GIAPPONE,1978,KSCUT
2021-10-31T22:26:11,1979-104S,955.27.00,DEBRIS,MEDIUM,STATI IN EST/ SUD AFRICA,1979,FRANCIAGUI
2021-10-31T22:26:11,1981-053MN,855.23.00,DEBRIS,SMALL,EX USSR,1981,PKMTR
2021-10-31T18:07:15,1981-053MP,844.57.00,DEBRIS,SMALL,EX USSR,1981,PKMTR
2021-10-31T18:07:15,1981-053MQ,910.35.00,DEBRIS,SMALL,EX USSR,1981,PKMTR
2021-10-31T18:07:15,1981-120H,1581.25.00,DEBRIS,SMALL,EX USSR,1981,PKMTR
2021-11-01T06:36:11,1981-120J,1634.49.00,DEBRIS,SMALL,EX USSR,1981,PKMTR
2021-10-31T18:07:15,1981-120K,1576.56.00,DEBRIS,SMALL,EX USSR,1981,PKMTR
2021-10-31T14:16:20,1984-069Z,897.07.00,DEBRIS,SMALL,EX USSR,1984,TTMTR
2021-11-01T14:26:11,1984-114E,283.21.00,DEBRIS,LARGE,FRANCIA,1984,FRANCIAGUI
2021-11-01T06:26:11,1985-090C,429.03.00,DEBRIS,SMALL,EX USSR,1985,TTMTR
2021-11-01T04:58:37,1987-020DV,667.31.00,DEBRIS,SMALL,EX USSR,1987,PKMTR
2021-11-01T04:58:37,1991-009CY,1491.42.00,DEBRIS,SMALL,EX USSR,1991,PKMTR
2021-11-01T06:46:11,1991-009CZ,1469.23.00,DEBRIS,SMALL,EX USSR,1991,PKMTR
2021-11-01T04:58:37,1991-009DA,1443.59.00,DEBRIS,LARGE,EX USSR,1991,PKMTR
2021-10-31T18:07:15,1991-009DB,1484.53.00,DEBRIS,SMALL,EX USSR,1991,PKMTR
2021-10-24T17:20:17,1991-009DC,1540.22.00,DEBRIS,SMALL,EX USSR,1991,PKMTR
2021-11-01T04:58:37,1991-009DD,1461.56.00,DEBRIS,SMALL,EX USSR,1991,PKMTR
2021-10-31T18:07:15,1992-093JL,756.14.00,DEBRIS,SMALL,EX USSR,1992,TTMTR
2021-10-31T06:26:11,1992-093JM,754.28.00,DEBRIS,SMALL,EX USSR,1992,TTMTR
2021-10-31T18:07:15,1992-093JN,684.25.00,DEBRIS,SMALL,EX USSR,1992,TTMTR
2021-11-01T06:46:11,1993-014G,676.42.00,DEBRIS,SMALL,EX USSR,1993,PKMTR
2021-11-01T06:56:12,1994-077M,691.58.00,DEBRIS,SMALL,EX USSR,1994,TTMTR
2021-11-01T04:58:37,1999-057MV,724.18.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-31T18:07:15,2000-015B,445.47.00,DEBRIS,SMALL,EX USSR,2000,TTMTR
2021-10-31T18:07:15,2002-054D,663.31.00,DEBRIS,SMALL,EX USSR,2002,PKMTR
2021-10-31T18:07:15,2002-054E,647.04.00,DEBRIS,SMALL,EX USSR,2002,PKMTR
2021-10-31T18:07:15,1999-031F,1145.24.00,DEBRIS,SMALL,ORGANIZZAZIONI INTERNAZIONALI,1999,AFETR
2021-11-01T04:58:37,2003-015A,35570.19.00,PAYLOAD,LARGE,EX USSR,2003,TTMTR
2021-10-31T18:07:15,2003-015F,35744.23.00,ROCKET BODY,LARGE,EX USSR,2003,TTMTR
2021-10-31T22:46:11,2003-017A,685.04.00,PAYLOAD,LARGE,STATI UNITI,2003,AFETR
2021-11-01T04:58:37,2003-017B,695.15.00,ROCKET BODY,LARGE,STATI UNITI,2003,AFETR
2021-10-30T18:17:17,1965-089E,1073.12.00,DEBRIS,SMALL,STATI UNITI,1965,AFETR
2021-10-30T18:17:17,1965-108BG,485.44.00,DEBRIS,MEDIUM,STATI UNITI,1965,AFETR
2021-10-24T17:20:17,1965-108BH,504.57.00,DEBRIS,SMALL,STATI UNITI,1965,AFETR
2021-10-31T22:16:10,1965-108BJ,695.17.00,DEBRIS,SMALL,STATI UNITI,1965,AFETR
2021-11-01T04:58:37,1979-104T,692.38.00,DEBRIS,MEDIUM,STATI IN EST/ SUD AFRICA,1979,FRANCIAGUI
2021-11-01T04:58:37,1981-031H,2311.49.00,DEBRIS,MEDIUM,EX USSR,1981,PKMTR
2021-10-20T18:56:34,1981-053MR,926.33.00,DEBRIS,SMALL,EX USSR,1981,PKMTR
2021-10-30T06:16:12,1981-071P,3507.29.00,DEBRIS,MEDIUM,EX USSR,1981,PKMTR
2021-10-30T18:17:17,1981-071Q,3042.29.00,DEBRIS,MEDIUM,EX USSR,1981,PKMTR
2021-11-01T14:56:11,1982-055BQ,878.27.00,DEBRIS,SMALL,EX USSR,1982,PKMTR
2021-11-01T14:36:10,1991-068AR,1162.59.00,DEBRIS,SMALL,EX USSR,1991,PKMTR
2021-10-31T14:36:11,1992-047L,395.41.00,DEBRIS,SMALL,EX USSR,1992,TTMTR
2021-10-31T18:07:15,1999-057MW,717.43.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T06:46:11,2003-018A,35881.09.00,PAYLOAD,MEDIUM,INDIA,2003,SRI
2021-11-01T04:58:37,2003-020A,35779.09.00,PAYLOAD,LARGE,GRECIA,2003,AFETR
2021-10-31T18:07:15,2003-021A,35898.04.00,PAYLOAD,LARGE,CINA,2003,XSC
2021-10-31T22:26:11,2003-023A,984.31.00,PAYLOAD,LARGE,EX USSR,2003,PKMTR
2021-11-01T04:58:37,2003-023B,953.41.00,ROCKET BODY,LARGE,EX USSR,2003,PKMTR
2021-11-01T04:58:37,2003-024A,36093.09.00,PAYLOAD,LARGE,SEYCHELLES,2003,TTMTR
2021-11-01T04:58:37,2003-024B,286.18.00,DEBRIS,LARGE,EX USSR,2003,TTMTR
2021-11-01T06:16:13,2003-026A,35774.31.00,PAYLOAD,LARGE,EMIRATI ARABI UNITI,2003,SEA LAUNCH DEMO
2021-11-01T04:58:37,2003-026B,1160.25.00,ROCKET BODY,LARGE,SEA LAUNCH DEMO,2003,SEA LAUNCH DEMO
2021-11-01T06:46:11,2003-028A,36073.07.00,PAYLOAD,LARGE,GIAPPONE,2003,FRANCIAGUI
2021-11-01T04:58:37,2003-028B,35771.08.00,PAYLOAD,LARGE,AUSTRALIA,2003,FRANCIAGUI
2021-11-01T06:46:11,2003-028C,609.03.00,ROCKET BODY,LARGE,FRANCIA,2003,FRANCIAGUI
2021-11-01T04:58:37,2003-028D,618.48.00,DEBRIS,LARGE,FRANCIA,2003,FRANCIAGUI
2021-11-01T06:46:11,2003-031A,705.15.00,PAYLOAD,LARGE,EX USSR,2003,PKMTR
2021-11-01T04:58:37,2003-031C,816.15.00,PAYLOAD,SMALL,DANIMARCA,2003,PKMTR
2021-11-01T04:58:37,2003-031D,817.46.00,PAYLOAD,MEDIUM,CANADA,2003,PKMTR
2021-11-01T04:58:37,2003-031E,821.46.00,PAYLOAD,SMALL,GIAPPONE,2003,PKMTR
2021-11-01T14:56:11,2003-031F,810.47.00,PAYLOAD,MEDIUM,STATI UNITI,2003,PKMTR
2021-11-01T04:58:37,2003-031G,810.37.00,PAYLOAD,SMALL,DANIMARCA,2003,PKMTR
2021-11-01T04:58:37,2003-031H,819.58.00,PAYLOAD,SMALL,CANADA,2003,PKMTR
2021-11-01T04:58:37,2003-031J,814.03.00,PAYLOAD,SMALL,GIAPPONE,2003,PKMTR
2021-11-01T04:58:37,2003-033A,36153.27.00,PAYLOAD,LARGE,STATI UNITI,2003,AFETR
2021-11-01T06:16:13,2003-033B,3850.28.00,ROCKET BODY,LARGE,STATI UNITI,2003,AFETR
2021-11-01T06:56:12,2003-034A,35777.34.00,PAYLOAD,LARGE,STATI UNITI,2003,SEA LAUNCH DEMO
2021-11-01T06:26:11,2003-034B,695.02.00,ROCKET BODY,LARGE,SEA LAUNCH DEMO,2003,SEA LAUNCH DEMO
2021-11-01T04:58:37,2003-036A,632.58.00,PAYLOAD,MEDIUM,CANADA,2003,WRAS
2021-10-31T18:07:15,2003-036B,633.42.00,ROCKET BODY,LARGE,STATI UNITI,2003,WRAS
2021-10-27T23:16:11,1965-108BK,924.16.00,DEBRIS,SMALL,STATI UNITI,1965,AFETR
2021-11-01T14:36:10,2003-037A,1472.13.00,PAYLOAD,MEDIUM,EX USSR,2003,PKMTR
2021-11-01T04:58:37,2003-037B,1472.17.00,PAYLOAD,MEDIUM,EX USSR,2003,PKMTR
2021-11-01T04:58:37,2003-037C,1474.53.00,ROCKET BODY,LARGE,EX USSR,2003,PKMTR
2021-11-01T06:56:12,2003-040A,35774.28.00,PAYLOAD,LARGE,STATI UNITI,2003,AFETR
2021-10-31T18:07:15,2003-040B,266.23.00,ROCKET BODY,LARGE,STATI UNITI,2003,AFETR
2021-10-31T18:07:15,1965-108BP,567.23.00,DEBRIS,MEDIUM,STATI UNITI,1965,AFETR
2021-10-27T18:00:50,1965-108BQ,791.32.00,DEBRIS,MEDIUM,STATI UNITI,1965,AFETR
2021-10-31T22:16:10,1966-025J,734.08.00,DEBRIS,SMALL,STATI UNITI,1966,AFWTR
2021-10-31T18:07:15,1976-128C,932.34.00,DEBRIS,SMALL,EX USSR,1976,PKMTR
2021-10-31T18:07:15,1977-047F,1384.54.00,DEBRIS,MEDIUM,EX USSR,1977,PKMTR
2021-10-31T18:07:15,1977-047G,1238.19.00,DEBRIS,MEDIUM,EX USSR,1977,PKMTR
2021-10-29T18:22:41,1977-047L,1405.04.00,DEBRIS,MEDIUM,EX USSR,1977,PKMTR
2021-11-01T06:46:11,1980-057K,2524.26.00,DEBRIS,MEDIUM,EX USSR,1980,PKMTR
2021-10-30T18:17:17,1980-085J,2391,DEBRIS,MEDIUM,EX USSR,1980,PKMTR
2021-10-31T18:07:15,1981-031J,2128.02.00,DEBRIS,LARGE,EX USSR,1981,PKMTR
2021-10-31T18:07:15,1981-031K,2089.26.00,DEBRIS,MEDIUM,EX USSR,1981,PKMTR
2021-10-29T06:26:11,1982-064E,3720.46.00,DEBRIS,MEDIUM,EX USSR,1982,PKMTR
2021-10-31T18:07:15,1982-064G,3319.08.00,DEBRIS,LARGE,EX USSR,1982,PKMTR
2021-10-26T18:06:59,1983-070J,2669.03.00,DEBRIS,MEDIUM,EX USSR,1983,PKMTR
2021-10-25T02:11:01,1984-069AA,894.03.00,DEBRIS,SMALL,EX USSR,1984,TTMTR
2021-10-28T19:47:07,1984-069AB,893.22.00,DEBRIS,SMALL,EX USSR,1984,TTMTR
2021-10-26T18:06:59,1984-069AD,886.27.00,DEBRIS,SMALL,EX USSR,1984,TTMTR
2021-11-01T14:46:11,1987-079AB,1039.19.00,DEBRIS,MEDIUM,EX USSR,1987,TTMTR
2021-11-01T06:46:11,1987-079AG,345.11.00,DEBRIS,MEDIUM,EX USSR,1987,TTMTR
2021-11-01T06:36:11,2003-042A,662.15.00,PAYLOAD,MEDIUM,EX USSR,2003,PKMTR
2021-11-01T06:36:11,2003-042B,668.49.00,PAYLOAD,LARGE,GERMANIA,2003,PKMTR
2021-11-01T04:58:37,2003-042C,596.29.00,PAYLOAD,MEDIUM,NIGERIA,2003,PKMTR
2021-11-01T04:58:37,2003-042D,592.01.00,PAYLOAD,MEDIUM,REGNO UNITO,2003,PKMTR
2021-11-01T06:56:12,2003-042E,678.52.00,PAYLOAD,MEDIUM,TURCHIA,2003,PKMTR
2021-11-01T14:46:11,2003-042F,690.24.00,PAYLOAD,MEDIUM,EX USSR,2003,PKMTR
2021-11-01T04:58:37,2003-042G,676.34.00,PAYLOAD,MEDIUM,COREA DEL SUD,2003,PKMTR
2021-11-01T06:16:13,2003-043B,646.02.00,ROCKET BODY,LARGE,FRANCIA,2003,FRANCIAGUI
2021-11-01T14:26:11,2003-043A,36173.06.00,PAYLOAD,MEDIUM,EUTELSAT,2003,FRANCIAGUI
2021-11-01T06:16:13,2003-043D,662.27.00,DEBRIS,LARGE,FRANCIA,2003,FRANCIAGUI
2021-10-31T18:07:15,2003-043E,35583.45.00,PAYLOAD,LARGE,INDIA,2003,FRANCIAGUI
2021-11-01T04:58:37,2003-043F,635.53.00,DEBRIS,LARGE,FRANCIA,2003,FRANCIAGUI
2021-11-01T06:26:11,2003-044B,2306.09.00,ROCKET BODY,LARGE,SEA LAUNCH DEMO,2003,SEA LAUNCH DEMO
2021-11-01T06:46:11,2003-044A,35792.16.00,PAYLOAD,LARGE,STATI UNITI,2003,SEA LAUNCH DEMO
2021-11-01T06:46:11,1987-079AX,614.07.00,DEBRIS,SMALL,EX USSR,1987,TTMTR
2021-10-24T15:06:11,1988-085AU,494.45.00,DEBRIS,SMALL,EX USSR,1988,TTMTR
2021-11-01T06:46:11,1988-085BA,650.27.00,DEBRIS,SMALL,EX USSR,1988,TTMTR
2021-10-29T18:22:41,1991-015P,1261.12.00,DEBRIS,MEDIUM,FRANCIA,1991,FRANCIAGUI
2021-10-31T14:16:20,1991-075L,833.19.00,DEBRIS,MEDIUM,FRANCIA,1991,FRANCIAGUI
2021-11-01T04:58:37,1992-093JP,824.54.00,DEBRIS,SMALL,EX USSR,1992,TTMTR
2021-11-01T06:26:11,2003-046B,809.53.00,ROCKET BODY,LARGE,INDIA,2003,SRI
2021-11-01T14:56:11,2003-046A,738.08.00,PAYLOAD,LARGE,INDIA,2003,SRI
2021-11-01T06:46:11,2003-048A,845.55.00,PAYLOAD,LARGE,STATI UNITI,2003,AFWTR
2021-11-01T06:26:11,2003-048B,824.14.00,DEBRIS,SMALL,STATI UNITI,2003,AFWTR
2021-11-01T04:58:37,2003-048C,829.16.00,DEBRIS,SMALL,STATI UNITI,2003,AFWTR
2021-11-01T06:56:12,2003-049A,782.14.00,PAYLOAD,LARGE,REPUBBLICA POPOLARE CINO-BRASILIANA,2003,TSC
2021-11-01T04:58:37,2003-049B,739.41.00,PAYLOAD,MEDIUM,CINA,2003,TSC
2021-11-01T06:46:11,2003-049C,692.51.00,ROCKET BODY,LARGE,CINA,2003,TSC
2021-11-01T04:58:37,2003-050A,990.49.00,PAYLOAD,LARGE,GIAPPONE,2003,PKMTR
2021-11-01T04:58:37,2003-050B,804.56.00,ROCKET BODY,LARGE,EX USSR,2003,PKMTR
2021-11-01T04:58:37,1999-057MX,677.26.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T04:58:37,1999-057MY,693.55.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-30T22:26:11,1999-057MZ,685.07.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-31T18:07:15,1999-057NA,679.12.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T06:46:11,1999-057NB,704.14.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T04:58:37,1999-057NC,697.27.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T14:46:11,1999-057ND,701.02.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T04:58:37,1999-057NE,712.35.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-31T18:07:15,1999-057NF,700.18.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T04:58:37,2003-048D,808.43.00,DEBRIS,SMALL,STATI UNITI,2003,AFWTR
2021-11-01T04:58:37,2003-048E,782.49.00,DEBRIS,MEDIUM,STATI UNITI,2003,AFWTR
2021-10-31T18:07:15,2003-052A,36096.04.00,PAYLOAD,LARGE,CINA,2003,XSC
2021-11-01T04:58:37,2003-053A,35778.47.00,PAYLOAD,LARGE,EX USSR,2003,TTMTR
2021-11-01T06:26:11,2003-053B,35776.44.00,PAYLOAD,LARGE,EX USSR,2003,TTMTR
2021-11-01T04:58:37,2003-056A,19026.02.00,PAYLOAD,LARGE,EX USSR,2003,TTMTR
